ts,cpu_total,cpu_max_core,ram_used_gb,cpu_server_pct,cpu_client_pct,gpu0_util,gpu0_memutil,gpu0_mem_mib,gpu0_power_w
1785126676.690,6.0,100.0,73.15,52.0,0.0,0,0,0,33.24
1785126677.690,6.8,100.0,73.15,50.0,0.0,0,0,0,33.19
1785126678.690,8.1,100.0,73.19,32.0,0.0,0,0,0,33.24
1785126679.690,5.7,100.0,73.19,29.0,0.0,0,0,0,33.24
1785126680.690,6.8,100.0,73.21,36.0,0.0,0,0,0,33.15
1785126681.690,5.4,100.0,73.23,25.0,0.0,0,0,0,33.19
1785126682.690,6.5,100.0,73.26,33.0,0.0,0,0,0,33.19
1785126683.690,6.0,100.0,73.26,30.0,0.0,0,0,0,33.15
1785126684.690,7.1,100.0,73.26,34.0,0.0,0,0,0,33.15
1785126685.690,6.1,100.0,73.23,12.0,0.0,0,0,0,33.15
1785126686.691,6.4,100.0,73.24,23.0,0.0,0,0,0,33.19
1785126687.691,7.1,100.0,73.25,45.9,0.0,0,0,0,33.15
1785126688.691,5.8,100.0,73.25,46.0,0.0,0,0,0,33.34
1785126689.691,5.8,100.0,73.26,54.0,0.0,0,0,0,33.39
1785126690.694,6.7,100.0,73.25,35.9,0.0,0,0,0,33.19
1785126691.694,5.6,100.0,73.26,21.0,0.0,0,0,0,33.19
1785126692.694,5.5,100.0,73.26,19.0,0.0,0,0,0,33.29
1785126693.695,5.8,100.0,73.28,38.0,0.0,0,0,0,33.29
1785126694.695,5.8,100.0,73.26,53.0,0.0,0,0,0,33.24
1785126695.695,6.5,100.0,73.28,28.0,0.0,0,0,0,33.24
1785126696.695,7.4,100.0,73.27,191.0,0.0,0,0,0,33.19
1785126697.695,5.7,100.0,73.25,37.0,0.0,0,0,0,33.19
1785126698.695,6.2,100.0,73.28,28.0,0.0,0,0,0,33.19
1785126699.695,6.4,100.0,73.27,40.0,0.0,0,0,0,33.19
1785126700.695,6.4,100.0,73.26,69.0,0.0,0,0,0,33.20
1785126701.695,5.8,100.0,73.26,44.0,0.0,0,0,0,33.24
1785126702.695,7.6,100.0,73.26,187.0,0.0,0,0,0,33.24
1785126703.696,6.5,100.0,73.27,26.0,0.0,0,0,0,33.19
1785126704.696,5.7,100.0,73.30,13.0,0.0,0,0,0,33.19
1785126705.696,5.4,100.0,73.29,13.0,0.0,0,0,0,33.19
1785126706.696,6.1,100.0,73.30,14.0,0.0,0,0,0,33.14
1785126707.696,6.4,100.0,73.28,16.0,0.0,0,0,0,33.19
1785126708.696,7.5,100.0,73.30,27.0,0.0,0,0,0,33.29
1785126709.696,6.1,100.0,73.31,31.0,0.0,0,0,0,33.24
1785126710.696,6.2,100.0,73.29,14.0,0.0,0,0,0,33.19
1785126711.696,5.8,100.0,73.31,13.0,0.0,0,0,0,33.24
1785126712.696,6.9,100.0,73.32,15.0,0.0,0,0,0,33.28
1785126713.697,6.4,100.0,73.33,16.0,0.0,0,0,0,33.23
1785126714.697,6.8,100.0,73.05,12.0,0.0,0,0,0,33.19
1785126715.697,6.4,100.0,72.26,15.0,0.0,0,0,0,33.24
1785126716.697,6.4,100.0,72.47,13.0,0.0,0,0,0,33.19
1785126717.697,5.7,100.0,72.96,11.0,0.0,0,0,0,33.10
1785126718.697,5.4,100.0,73.30,14.0,0.0,0,0,0,33.15
1785126719.697,5.4,100.0,73.39,19.0,0.0,0,0,0,33.20
1785126720.697,6.2,100.0,73.37,16.0,0.0,0,0,0,33.25
1785126721.697,5.4,100.0,73.36,15.0,0.0,0,0,0,33.20
1785126722.697,5.6,100.0,73.36,16.0,0.0,0,0,0,33.15
1785126723.698,5.3,100.0,73.36,11.0,0.0,0,0,0,33.24
1785126724.698,6.6,100.0,73.36,16.0,0.0,0,0,0,33.29
1785126725.698,5.6,100.0,73.35,15.0,0.0,0,0,0,33.34
1785126726.698,7.0,100.0,73.36,14.0,0.0,0,0,0,33.29
1785126727.698,6.1,100.0,73.37,13.0,0.0,0,0,0,33.19
1785126728.698,5.5,100.0,73.39,14.0,0.0,0,0,0,33.14
1785126729.698,8.0,100.0,73.41,11.0,0.0,0,0,0,33.19
1785126730.698,7.2,100.0,73.42,12.0,0.0,0,0,0,33.25
1785126731.698,5.9,100.0,73.42,17.0,0.0,0,0,0,33.20
1785126732.698,6.4,100.0,73.41,34.0,0.0,0,0,0,33.15
1785126733.698,5.4,100.0,73.41,14.0,0.0,0,0,0,33.15
1785126734.699,5.6,100.0,73.42,16.0,0.0,0,0,0,33.25
1785126735.699,5.3,100.0,73.40,17.0,0.0,0,0,0,33.30
1785126736.699,6.1,100.0,73.41,19.0,0.0,0,0,0,33.20
1785126737.699,5.7,100.0,73.42,33.0,0.0,0,0,0,33.16
1785126738.699,8.5,100.0,73.43,14.0,0.0,0,0,0,33.25
1785126739.699,5.4,100.0,73.43,19.0,0.0,0,0,0,33.25
1785126740.699,5.8,100.0,73.41,23.0,0.0,0,0,0,33.25
1785126741.699,6.5,100.0,73.40,8.0,0.0,0,0,0,33.25
1785126742.699,5.5,100.0,73.39,16.0,0.0,0,0,0,33.26
1785126743.699,5.8,100.0,73.37,20.0,0.0,0,0,0,33.31
1785126744.700,8.5,100.0,73.37,22.0,0.0,0,0,0,33.30
1785126745.700,7.8,100.0,73.35,16.0,0.0,0,0,0,33.30
1785126746.700,6.7,100.0,73.36,16.0,0.0,0,0,0,33.30
1785126747.700,7.5,100.0,73.34,20.0,0.0,0,0,0,33.39
1785126748.700,7.9,100.0,73.33,10.0,0.0,0,0,0,33.34
1785126749.700,6.6,100.0,73.34,20.0,0.0,0,0,0,33.25
1785126750.700,6.5,100.0,73.35,23.0,0.0,0,0,0,33.25
1785126751.700,6.3,100.0,73.35,10.0,0.0,0,0,0,33.20
1785126752.700,6.3,100.0,73.35,11.0,0.0,0,0,0,33.20
1785126753.700,7.3,100.0,73.36,10.0,0.0,0,0,0,33.24
1785126754.701,6.6,100.0,73.34,8.0,0.0,0,0,0,33.29
1785126755.701,6.3,100.0,73.32,4.0,0.0,0,0,0,33.18
1785126756.701,6.3,100.0,73.33,4.0,0.0,0,0,0,33.17
1785126757.701,6.8,100.0,73.32,15.0,0.0,0,0,0,33.28
1785126758.701,5.9,100.0,73.30,25.0,0.0,0,0,0,33.29
1785126759.701,5.3,100.0,73.32,25.0,0.0,0,0,0,33.35
1785126760.701,5.8,100.0,73.33,28.0,0.0,0,0,0,33.30
1785126761.701,5.7,100.0,73.36,15.0,0.0,0,0,0,33.24
1785126762.701,6.5,100.0,73.34,28.0,0.0,0,0,0,33.25
1785126763.701,5.4,100.0,73.33,20.0,0.0,0,0,0,33.25
1785126764.702,5.5,100.0,73.35,26.1,0.0,0,0,0,33.29
1785126765.702,5.8,100.0,73.37,32.8,0.0,0,0,0,33.29
1785126766.702,6.4,100.0,73.35,42.0,0.0,0,0,0,33.24
1785126767.702,5.5,100.0,73.36,31.0,0.0,0,0,0,33.20
1785126768.702,5.5,100.0,73.34,35.0,0.0,0,0,0,33.25
1785126769.702,5.5,100.0,73.37,25.0,0.0,0,0,0,33.29
1785126770.702,6.4,100.0,73.38,29.0,0.0,0,0,0,33.24
1785126771.702,5.5,100.0,73.41,15.0,0.0,0,0,0,33.19
1785126772.702,5.2,100.0,73.41,10.0,0.0,0,0,0,33.19
1785126773.702,5.5,100.0,73.40,23.0,0.0,0,0,0,33.19
1785126774.703,5.4,100.0,73.39,24.0,0.0,0,0,0,33.24
1785126775.703,6.6,100.0,73.41,15.0,0.0,0,0,0,33.24
1785126776.703,6.3,100.0,73.40,14.0,0.0,0,0,0,33.24
1785126777.703,5.5,100.0,73.41,12.0,0.0,0,0,0,33.24
1785126778.703,5.3,100.0,73.41,12.0,0.0,0,0,0,33.19
1785126779.703,6.1,100.0,73.40,8.0,0.0,0,0,0,33.24
1785126780.703,5.3,100.0,73.37,10.0,0.0,0,0,0,33.29
1785126781.703,5.3,100.0,73.37,12.0,0.0,0,0,0,33.29
1785126782.703,5.3,100.0,73.38,13.0,0.0,0,0,0,33.34
1785126783.703,6.3,100.0,73.00,24.0,0.0,0,0,0,33.34
1785126784.703,5.5,100.0,73.01,30.0,0.0,0,0,0,33.24
1785126785.704,5.5,100.0,73.03,37.0,0.0,0,0,0,33.19
1785126786.704,7.5,100.0,73.07,24.0,0.0,0,0,0,33.24
1785126787.704,8.9,100.0,73.07,26.0,0.0,0,0,0,33.30
1785126788.704,6.7,100.0,73.07,21.0,0.0,0,0,0,33.29
1785126789.704,8.7,100.0,73.37,42.0,0.0,0,0,0,33.34
1785126790.704,8.5,100.0,73.42,34.0,0.0,0,0,0,33.33
1785126791.704,7.5,100.0,73.43,17.0,0.0,0,0,0,33.28
1785126792.704,6.9,100.0,73.43,20.0,0.0,0,0,0,33.32
1785126793.704,6.6,100.0,73.50,13.0,0.0,0,0,0,33.28
1785126794.704,6.3,100.0,73.48,13.0,0.0,0,0,0,33.19
1785126795.705,7.5,100.0,73.49,15.0,0.0,0,0,0,33.23
1785126796.705,6.9,100.0,73.60,52.0,0.0,0,0,0,33.24
1785126797.705,9.1,100.0,73.77,236.8,0.0,0,0,0,33.18
1785126798.705,11.6,100.0,73.91,168.2,0.0,0,0,0,33.22
1785126799.705,6.9,100.0,73.93,54.0,0.0,0,0,0,33.28
1785126800.705,7.5,100.0,73.94,65.0,0.0,0,0,0,33.34
1785126801.705,6.9,100.0,73.97,50.0,0.0,0,0,0,33.39
1785126802.705,6.0,100.0,73.99,56.0,0.0,0,0,0,33.39
1785126803.705,6.3,100.0,74.01,53.0,0.0,0,0,0,33.39
1785126804.705,6.6,100.0,72.88,48.0,0.0,0,0,0,33.34
1785126805.705,8.1,100.0,71.06,45.0,0.0,0,0,0,33.25
1785126806.706,5.4,100.0,71.07,44.0,0.0,0,0,0,33.25
1785126807.706,6.2,100.0,71.09,63.0,0.0,0,0,0,33.30
1785126808.706,7.1,100.0,71.10,54.0,0.0,0,0,0,33.30
1785126809.706,5.5,100.0,71.19,95.0,0.0,0,0,25,33.40
1785126810.706,6.0,100.0,71.27,143.9,0.0,0,0,1431,96.71
1785126811.706,6.0,100.0,71.40,129.0,0.0,0,0,1507,103.49
1785126812.706,6.5,100.0,71.37,61.0,0.0,0,0,1507,103.72
1785126813.706,5.1,100.0,71.35,59.0,0.0,0,0,1507,104.12
1785126814.706,5.6,100.0,71.35,84.0,0.0,0,0,1507,104.01
1785126815.706,5.8,100.0,71.41,103.8,0.0,0,0,1507,104.27
1785126816.707,6.3,99.0,71.44,67.1,0.0,0,0,1507,104.08
1785126817.707,5.3,100.0,71.43,64.0,0.0,0,0,1507,104.32
1785126818.707,5.5,100.0,71.44,98.0,0.0,0,0,1507,104.46
1785126819.707,5.7,100.0,71.43,76.0,0.0,0,0,1507,104.51
1785126820.707,6.3,100.0,71.43,72.0,0.0,0,0,1507,104.55
1785126821.707,5.6,100.0,71.45,96.9,0.0,0,0,1507,104.60
1785126822.707,5.8,100.0,71.51,72.1,0.0,0,0,1507,104.73
1785126823.707,5.7,100.0,71.52,61.0,0.0,0,0,1507,104.82
1785126824.707,8.5,100.0,71.60,38.0,0.0,0,0,1507,104.89
1785126825.707,6.7,100.0,71.34,26.0,0.0,0,0,1507,104.94
1785126826.707,5.9,100.0,71.35,53.0,0.0,0,0,1507,104.97
1785126827.708,5.9,100.0,71.36,46.0,0.0,0,0,1507,105.09
1785126828.708,7.2,100.0,71.42,103.0,0.0,0,0,1507,105.21
1785126829.708,6.6,100.0,71.55,138.0,0.0,0,0,1507,105.23
1785126830.708,6.4,100.0,71.57,131.0,0.0,0,0,1507,105.20
1785126831.708,5.9,100.0,71.58,135.0,0.0,0,0,1507,105.25
1785126832.708,6.4,100.0,71.58,129.0,0.0,0,0,1507,105.33
1785126833.708,5.5,100.0,71.58,127.0,0.0,0,0,1507,105.42
1785126834.708,5.9,100.0,71.44,53.9,0.0,0,0,9065,105.39
1785126835.708,5.8,100.0,71.23,23.1,0.0,0,0,13993,105.68
1785126836.708,5.4,73.3,71.24,22.0,0.0,0,0,13993,105.68
1785126837.708,4.9,100.0,71.20,25.0,0.0,0,0,13993,105.95
1785126838.709,4.6,100.0,71.19,23.0,0.0,0,0,13993,105.72
1785126839.709,5.2,100.0,71.19,41.0,0.0,0,0,15033,105.88
1785126840.709,4.7,100.0,71.22,25.0,0.0,0,0,15033,105.69
1785126841.709,5.1,100.0,71.20,17.0,0.0,0,0,15033,106.32
1785126842.709,6.6,100.0,71.51,185.0,0.0,0,0,15033,105.98
1785126843.709,13.0,100.0,72.74,572.5,0.0,0,0,15033,106.06
1785126844.709,17.4,100.0,74.06,652.1,0.0,0,0,15033,106.10
1785126845.709,18.9,100.0,74.18,695.0,0.0,0,0,15033,106.00
1785126846.709,18.1,100.0,75.55,702.0,0.0,0,0,15033,106.05
1785126847.709,20.5,100.0,76.75,732.9,0.0,0,0,15033,106.15
1785126848.709,22.5,100.0,76.96,672.0,0.0,0,0,15033,106.16
1785126849.710,24.2,100.0,78.07,749.5,0.0,0,0,15033,106.16
1785126850.710,24.6,100.0,78.36,735.0,0.0,0,0,15033,106.20
1785126851.710,15.0,100.0,77.10,249.4,0.0,0,0,15033,106.36
1785126852.710,11.6,100.0,76.00,151.2,0.0,0,0,15033,106.46
1785126853.710,8.9,100.0,74.03,129.2,0.0,0,0,15033,106.46
1785126854.710,5.4,100.0,74.01,103.0,0.0,0,0,14977,106.56
1785126855.710,5.8,100.0,73.97,87.0,0.0,0,0,14977,106.58
1785126856.710,5.3,100.0,73.82,96.0,0.0,0,0,14977,106.96
1785126857.710,5.8,100.0,72.61,46.0,0.0,0,0,0,109.11
1785126858.710,8.0,100.0,72.57,99.9,0.0,0,0,0,107.86
1785126859.711,4.7,100.0,71.58,2.0,0.0,0,0,0,106.28
